Pos_x,Pos_y,Pos_z,m_x,m_y,m_z
-2781021.0,5403577.0,1430610.5,-1.4066197e+20,2.0279874e+19,3.9888762e+18
-2830445.0,5332226.5,1620187.1,8.500852e+18,-3.9528195e+19,-1.4720593e+20
-2595740.5,5481301.5,1421200.2,8.040882e+19,1.0168614e+20,-7.846455e+19
-2722390.2,5553176.5,1493663.0,-1.5930785e+20,-3.8101306e+19,-1.6764366e+19
-2753791.8,5390135.5,1581222.6,-1.6392012e+20,1.9916617e+20,9.358299e+19
-2661190.0,5431800.5,1626265.0,6.203265e+19,2.2575816e+18,-1.336153e+20
-2789296.0,5346392.5,1677232.0,-1.320318e+20,1.5066625e+19,6.456579e+19
-2671537.2,5495294.0,1605228.5,-1.9522061e+20,-1.762983e+20,-4.563003e+19
-2615448.0,5504865.0,1691848.4,1.0585254e+20,-2.303236e+19,1.5154103e+20
-2796884.8,5468551.5,1641046.9,-2.0293732e+20,2.4637091e+20,-1.3781655e+20
-2622663.8,5481834.5,1662917.0,2.6388864e+19,2.8510728e+19,2.6081975e+19
-2856502.0,5457747.5,1585027.9,1.05660605e+20,7.554623e+19,1.6526213e+19
-2817789.5,5485852.5,1427388.8,-8.927202e+19,1.9035711e+20,1.30413285e+20
-2717474.8,5509498.0,1485708.4,-9.7172e+19,4.8660594e+19,-9.795459e+19
-2555149.0,5483520.0,1535523.2,6.861652e+19,1.618278e+19,-7.661785e+19
-2649685.2,5557419.5,1611440.0,2.8604064e+20,-6.2910132e+19,7.1518754e+19
-2659102.5,5479048.0,1520965.8,-9.223739e+19,4.406099e+19,3.0012366e+19
-2834477.8,5402714.5,1624157.4,9.45534e+19,-4.1136622e+19,-1.4042245e+20
-2775205.8,5475570.5,1608228.4,-9.169768e+19,1.22654815e+20,9.2259335e+19
-2714761.2,5541945.0,1674298.4,7.537414e+19,-3.7106765e+20,8.6894685e+19
-2646260.8,5476232.5,1458158.6,4.6866e+19,2.4623666e+19,-2.078998e+20
-2719962.8,5500131.5,1579468.9,-1.9411635e+20,-1.680508e+19,-8.504239e+19
-2829298.8,5384351.5,1526250.1,3.3436617e+19,8.791297e+19,-6.120491e+19
-2819780.2,5348757.5,1718158.2,1.2615372e+20,-9.771314e+19,-7.2897493e+19
-2725749.5,5460028.5,1703317.6,-3.4968116e+19,-1.2721468e+20,-5.7370955e+19
-2720994.8,5375784.5,1678143.5,-8.526139e+19,-3.733254e+19,5.69435e+19
-2764882.0,5376799.0,1536282.6,1.6556728e+20,1.9312717e+19,-1.0790206e+20
-2576724.5,5498023.0,1640932.4,2.657866e+19,-7.785701e+19,-3.1841927e+19
-2703687.0,5383018.5,1688295.6,-4.1781755e+18,-9.612186e+19,2.7173489e+19
-2601074.0,5516961.5,1516457.6,-3.846985e+20,-3.1371182e+19,6.0456717e+19
-2687509.2,5455064.0,1432036.8,4.056251e+19,-2.0318981e+19,-1.1967744e+20
-2742140.2,5511964.5,1587966.8,-2.7523508e+20,-1.3826517e+20,-4.438981e+20
-2564423.0,5488999.5,1499297.6,4.3622403e+19,1.4804526e+20,9.238057e+19
-2597050.5,5529796.5,1693358.0,-9.830699e+19,4.754764e+19,-1.2825208e+20
-2879294.0,5453096.5,1471525.1,-4.2269317e+19,-3.6718763e+19,-1.6180873e+19
-2723907.0,5446278.0,1474850.8,-8.674838e+19,1.020119e+20,-2.1138111e+20
-2703933.5,5516719.0,1587753.2,-2.2181569e+20,-3.8437396e+19,2.1805406e+20
-2676193.5,5482096.5,1427084.6,3.9839473e+18,-1.5925101e+20,-3.425706e+19
-2612098.8,5477687.0,1470368.4,-6.83913e+19,1.0960954e+20,-5.0619347e+19
-2648285.8,5547178.5,1622069.4,1.0564861e+20,-1.1398631e+20,-6.5787946e+19
-2676025.0,5485462.0,1438180.4,-6.0521936e+19,-2.1902977e+20,4.0063024e+19
-2657888.0,5459201.5,1600947.4,4.715061e+19,-3.4758606e+19,1.5831614e+19
-2785542.8,5396239.0,1682258.9,-1.9763463e+20,1.4605726e+19,-2.282768e+20
-2696884.0,5401825.0,1541624.0,-1.405494e+19,1.534341e+20,1.0868175e+20
-2734597.0,5528501.5,1518597.9,-2.8589116e+20,7.259969e+18,-2.4914355e+19
-2634178.5,5538594.0,1665136.8,1.1295424e+20,-6.932823e+19,7.493092e+19
-2799983.5,5344773.0,1708176.2,4.6340045e+18,-5.6727965e+19,5.6826446e+19
-2759505.8,5401719.0,1597915.9,-1.0374279e+20,1.889986e+20,5.1766096e+18
-2818889.2,5430188.0,1561134.6,-7.0228156e+19,8.3434714e+18,6.2370013e+19
-2736353.5,5389584.0,1535631.2,-1.584577e+20,-1.0503546e+19,-6.031598e+19
-2889628.2,5463710.5,1491609.6,-2.1357677e+19,1.7357654e+20,6.737825e+17
-2862442.0,5423944.0,1562295.8,-1.5293264e+19,1.6341044e+20,-7.257094e+19
-2641202.5,5477738.0,1560574.2,-2.2344486e+19,-7.948038e+19,7.1840836e+19
-2785436.0,5486928.5,1681275.9,-1.971032e+20,4.3151497e+18,-2.0772716e+20
-2808930.2,5467614.5,1655441.9,-5.410469e+19,9.426472e+19,-2.2484619e+20
-2727166.2,5486058.0,1614623.4,5.4007813e+19,-1.2390365e+20,-1.6259522e+19
-2808153.2,5394321.5,1423971.2,-1.1947433e+20,-2.583687e+19,9.417237e+18
-2622695.8,5481729.5,1434274.6,-6.1773066e+19,-4.4970012e+19,-1.0189709e+20
-2663623.2,5567764.0,1610593.1,1.673063e+20,-3.021112e+20,-9.013834e+19
-2595566.0,5554363.5,1557180.0,-6.7866045e+19,-5.490384e+19,-1.8897036e+18
-2612440.8,5484246.5,1571366.8,-3.8279396e+19,5.1544028e+19,9.365226e+18
-2715644.8,5425717.5,1401151.5,2.4948482e+19,-3.6397045e+19,8.124032e+18
-2696538.5,5398971.5,1578360.9,-8.925038e+19,-9.082487e+18,-9.096174e+19
-2672466.8,5459101.0,1610719.1,-3.573407e+18,-1.4833006e+20,-8.088791e+19
-2636173.2,5426959.5,1544137.0,1.03100985e+20,2.7391654e+19,-1.3798477e+19
-2595701.8,5562322.5,1457683.1,-2.7920668e+19,-3.0049523e+19,1.12367705e+20
-2809704.8,5435080.0,1659818.8,-1.2578816e+20,2.84538e+18,-6.9388415e+19
-2741940.2,5412047.5,1660684.0,-1.2319017e+19,-3.6606615e+19,-3.6841763e+19
-2717562.2,5482389.5,1504639.4,-1.5377321e+20,-2.0840424e+18,3.0502803e+18
-2675442.8,5534947.0,1585350.4,-5.8916077e+19,-1.6690754e+20,-1.8474417e+20
-2787584.2,5382890.5,1469240.2,-1.0807274e+20,-8.8878055e+19,-7.4160485e+19
-2795787.2,5393932.5,1453052.4,-2.3557987e+20,-1.5443193e+20,6.3908867e+19
-2795370.5,5374392.5,1653337.8,-2.1814641e+20,5.8042744e+19,-1.4753121e+19
-2713412.0,5462961.0,1424236.6,-2.3038731e+19,6.458526e+19,-3.734684e+19
-2886778.2,5449318.5,1487658.0,2.0906163e+20,1.0587642e+20,-2.7785261e+19
-2829256.5,5414074.5,1725201.8,8.373686e+19,6.2977246e+19,-3.895357e+19
-2632672.8,5553989.0,1601430.0,2.2952914e+19,-2.0021347e+20,-9.722409e+19
-2639841.0,5461877.5,1582175.9,-1.9294466e+20,-4.9315828e+19,2.105407e+20
-2799929.2,5401162.5,1716347.5,-5.901598e+19,-2.0091811e+19,-5.8479104e+18
-2704141.2,5492272.0,1440106.8,-8.192852e+19,-9.2523455e+19,3.6850343e+19
-2675513.8,5404270.0,1682921.1,-5.151149e+19,-1.0204549e+20,2.4496002e+20
-2820984.8,5341271.5,1675950.6,-4.992979e+19,1.5775131e+20,-9.095514e+19
-2843200.0,5376150.5,1473058.2,-1.1350177e+20,7.739522e+19,-2.3508255e+20
-2836231.2,5515025.5,1489841.4,2.8405186e+19,-2.944945e+19,2.8769976e+20
-2757260.0,5474893.5,1630313.4,-1.7415144e+20,3.8574378e+19,-9.982145e+19
-2858745.5,5421949.0,1473207.0,8.066829e+19,7.697337e+19,-7.999836e+19
-2716634.0,5445701.5,1437133.8,-1.8074551e+20,-9.1721447e+18,2.2818226e+20
-2633612.0,5505297.5,1515676.2,-1.0970956e+20,-3.785886e+19,1.3479132e+20
-2702148.5,5541980.5,1553587.6,-1.771614e+18,-4.20901e+20,-1.9372246e+20
-2662491.5,5475012.5,1428337.8,-4.8555353e+19,2.0196977e+20,-8.136104e+19
-2720711.0,5411513.0,1617296.6,-1.5737347e+20,-1.480057e+19,-1.0928892e+20
-2604512.2,5519321.0,1583994.8,-1.177057e+19,-1.14703015e+20,-9.487642e+19
-2611875.0,5534458.0,1735752.8,-1.9789997e+18,-5.6863865e+19,1.5206412e+19
-2612930.8,5467485.0,1461059.9,-1.1964459e+20,-1.4226119e+18,-1.334102e+19
-2845367.5,5390269.5,1706599.4,-3.5494078e+19,3.7486296e+19,1.1404959e+19
-2775996.5,5349600.5,1605952.2,7.889131e+18,-2.6328228e+19,1.5474947e+18
-2784987.0,5425623.5,1637128.4,-6.0836058e+19,1.8903295e+20,-6.384774e+19
-2896073.5,5460458.5,1553530.5,1.1731007e+20,-1.6209937e+19,-1.33639595e+20
-2895978.0,5440603.5,1578990.1,5.1039185e+19,-2.69168e+19,-4.9267106e+19
-2876943.8,5430872.0,1455125.2,3.769125e+19,2.344243e+20,-7.2215326e+19
-2612634.8,5470797.0,1691140.6,-1.8308725e+20,-1.31390215e+20,1.3855386e+20
-2851690.5,5420772.0,1558034.1,-1.1993004e+20,1.8892305e+20,2.0600538e+19
-2743887.0,5497001.0,1640722.6,-2.9464734e+20,3.0226067e+20,4.0352477e+19
-2577757.2,5466746.5,1627012.0,-1.6882394e+20,1.2874759e+19,1.5403792e+19
-2684281.2,5525916.0,1505814.2,-9.120373e+19,-1.4129804e+20,-3.5900902e+18
-2825455.5,5381441.0,1586653.5,2.6046063e+19,7.869956e+19,2.3313347e+19
-2854758.2,5468110.0,1525928.4,1.5776954e+20,-6.779183e+19,1.5350889e+20
-2555661.0,5482593.5,1658195.5,-1.9756723e+20,-3.0687776e+18,1.09860114e+20
-2778442.5,5486160.0,1440596.2,-1.0229927e+20,-4.169556e+19,9.099506e+19
-2783042.8,5349804.0,1710435.9,1.388658e+20,2.040556e+20,-4.1374568e+18
-2665662.8,5521472.0,1664291.1,8.28275e+19,-3.5243818e+19,-8.9227444e+19
-2593877.5,5503133.5,1396380.8,-1.228625e+20,1.0368124e+20,6.529357e+18
-2654316.5,5501769.5,1692218.0,2.4393417e+20,6.1907452e+19,-3.364145e+20
-2630589.2,5544947.0,1688148.9,1.3394947e+20,-1.5593385e+20,1.0428497e+20
-2685586.2,5412263.5,1626965.0,1.10407865e+20,-1.7807284e+20,9.005981e+19
-2667508.2,5398769.0,1666710.6,-1.2006221e+20,-1.7788006e+19,-2.9193666e+20
-2704029.8,5515383.0,1572033.5,-7.484991e+19,-1.8159436e+20,4.1083323e+18
-2823646.0,5409881.0,1516631.1,-1.7881738e+20,6.17068e+19,2.5488803e+20
-2737457.5,5556345.5,1459948.5,-2.1512204e+20,-1.1356068e+19,-3.4002604e+19
-2661238.5,5485388.5,1725626.2,2.8360963e+19,-8.105727e+19,-3.0867184e+18
-2560775.5,5446119.5,1665381.1,-9.014789e+19,-1.7740645e+19,-1.5471093e+20
-2643645.5,5512882.0,1405736.6,-4.2815533e+19,-5.457555e+18,-1.1204724e+20
-2641146.0,5491363.5,1631055.1,2.7484338e+19,-9.6436775e+19,3.6936765e+19
-2580664.0,5537442.5,1630177.5,1.2382655e+20,1.5063549e+20,2.2617125e+20
-2809684.0,5469838.5,1557038.0,-5.9782928e+19,1.921532e+20,-4.690707e+19
-2586739.2,5565954.0,1560944.5,-3.3794004e+19,2.0068056e+20,1.1127505e+19
-2734666.2,5411827.5,1523019.1,8.6414e+19,-5.065388e+19,-9.407467e+19
-2707788.5,5498010.0,1564033.8,-1.2084347e+20,-3.8195306e+19,-1.4995551e+20
-2652692.0,5487306.0,1410376.8,-1.645134e+20,1.0923316e+19,7.7832036e+19
-2774651.2,5449872.0,1549019.5,-2.2590274e+20,1.492334e+20,-2.0250737e+19
-2700310.2,5564923.0,1447493.9,4.7248315e+19,-3.7288936e+18,-2.8051787e+19
-2640728.8,5608436.5,1436799.9,1.7864494e+20,1.0643534e+20,-4.2011785e+19
-2698960.8,5402163.0,1572632.6,-1.6610016e+20,-1.43840565e+20,4.9488543e+19
-2622837.5,5477052.5,1589917.0,-2.3000802e+20,-2.138677e+19,-1.6537317e+19
-2794552.2,5326747.5,1621030.6,7.99801e+19,7.2978804e+19,1.5468277e+19
-2789609.0,5465175.0,1487566.4,6.1801644e+19,1.2303876e+20,1.3862653e+20
-2778674.2,5340959.0,1620284.5,-2.4927517e+20,8.146371e+19,-1.183127e+20
-2779822.0,5393428.0,1634448.9,-5.322043e+18,-1.8609912e+19,-1.4579275e+19
-2836340.5,5460130.0,1578819.6,6.8262265e+19,1.9246154e+20,1.6018671e+19
-2755461.2,5467966.5,1714839.4,5.2291045e+19,-1.4797317e+20,1.635843e+20
-2804733.0,5468252.0,1657746.8,-4.562676e+19,2.705911e+20,-1.6913191e+20
-2768233.8,5410446.5,1561147.4,-3.27086e+19,1.5390812e+20,-9.380557e+19
-2696254.2,5523302.0,1675140.9,-1.5280626e+19,-1.9501823e+20,3.8375098e+19
-2748558.2,5489452.0,1642269.0,-5.5754106e+19,2.8666397e+19,-4.072806e+19
-2809853.5,5386082.5,1720851.9,-1.3728032e+20,-3.3948576e+19,-4.219511e+19
-2618112.2,5567171.5,1454009.4,1.1049992e+19,-7.55281e+19,-5.418095e+18
-2719228.0,5442165.5,1675178.6,-1.0207251e+20,5.8426316e+18,-1.7256196e+20
-2724133.8,5507002.5,1607167.2,-3.2557005e+19,-7.9736645e+19,3.9935335e+19
-2862131.8,5476740.0,1468807.0,5.01393e+19,1.4855166e+20,1.4079355e+20
-2727351.8,5380479.5,1714823.8,3.0571844e+19,5.1146255e+19,1.5232659e+20
-2832056.5,5329077.0,1657768.1,1.164864e+20,1.6122575e+20,1.1992664e+20
-2762376.5,5484763.5,1436882.1,-7.753377e+19,9.8511105e+19,-1.0566476e+20
-2847128.2,5448191.0,1506050.1,9.762522e+19,2.9898714e+19,-2.2820896e+19
-2694694.5,5427345.0,1528929.6,-1.2635414e+20,-5.2225413e+19,-2.5673799e+19
-2722692.2,5410498.0,1592334.1,4.3849664e+18,1.2347873e+20,5.8945298e+19
-2628653.8,5475627.5,1695428.1,-2.49093e+20,-2.2316972e+20,-2.400668e+18
-2790440.8,5481287.0,1558559.0,2.545361e+19,1.8432681e+20,1.9708424e+20
-2866746.8,5437805.5,1640503.9,5.287868e+19,1.0103798e+20,2.3344006e+17
-2688396.5,5360880.0,1696520.8,-8.10033e+18,4.2957475e+19,-1.0970541e+19
-2730008.0,5486419.0,1557451.5,-2.3692788e+20,9.461234e+19,-1.8249946e+20
-2787799.0,5388136.5,1600372.6,-4.5392124e+19,-5.281831e+19,1.6614868e+20
-2598153.0,5490034.5,1685909.5,1.0624952e+20,-2.0106155e+20,-1.1834401e+20
-2786609.5,5324958.5,1674080.8,5.191089e+19,-1.3938642e+20,-8.515258e+19
-2611988.2,5595602.0,1467582.9,-5.7750115e+19,1.1514896e+20,-1.2295042e+20
-2780975.2,5546869.0,1508418.9,-3.358794e+20,4.9249026e+19,1.2250006e+20
-2797654.8,5472916.0,1614752.2,-4.4645038e+20,2.7818337e+20,-1.8977094e+20
-2763901.2,5496409.5,1664648.5,-2.4581632e+20,-2.8608967e+20,-2.6035932e+20
-2721378.8,5463717.5,1484663.0,-8.700242e+19,8.569811e+19,6.346268e+19
-2666479.5,5492859.5,1523289.9,1.1302588e+20,-1.35033e+20,8.145216e+19
-2729023.0,5405893.0,1506676.5,-4.163711e+19,2.7432246e+19,-7.2383665e+19
-2840619.8,5417972.0,1551275.5,-3.6950663e+19,4.109435e+19,5.797335e+19
-2762561.5,5405220.0,1451276.0,5.7688785e+19,6.883331e+19,-1.0285563e+20
-2830059.8,5347495.5,1632406.9,8.338899e+19,4.6820095e+19,6.7013145e+19
-2596721.5,5488545.0,1426670.1,-5.2689618e+19,-3.6280222e+19,-1.1925384e+19
-2716157.8,5434380.5,1689011.4,-1.3215597e+20,-3.5583537e+19,7.3349305e+19
-2633506.5,5545278.5,1432692.1,-1.1163492e+20,2.7515457e+18,1.11048915e+20
-2730302.8,5438760.5,1653710.9,-1.1324517e+20,-4.8576103e+19,-8.24561e+19
-2763711.0,5411192.0,1670893.8,-1.249635e+20,-1.8386005e+19,-1.2764701e+20
-2616091.2,5508939.5,1549639.1,4.392548e+19,1.9795776e+18,1.0458666e+20
-2763964.0,5361697.0,1587808.8,-1.2175887e+20,-1.338677e+19,-9.117071e+19
-2685502.0,5438422.5,1510596.2,-1.7853862e+19,3.1827347e+20,-1.771412e+20
-2838934.0,5407233.0,1664434.2,2.2197172e+19,-1.479756e+20,-1.8973906e+20
-2645091.5,5446725.0,1586531.5,3.6152407e+18,-2.4923136e+19,1.09793255e+20
-2566909.2,5463342.0,1587180.8,-6.961631e+18,6.637474e+19,2.172984e+19
-2633541.2,5502841.0,1691862.5,6.247096e+19,3.436057e+19,1.5094396e+20
-2612054.5,5569395.0,1573892.5,8.667019e+19,5.045621e+19,9.22283e+19
-2867406.2,5406715.5,1695388.4,9.894644e+19,1.9284829e+20,1.6393242e+20
-2570573.5,5501505.5,1562127.0,1.2334475e+20,-5.8408353e+19,-4.358924e+19
-2597300.0,5502533.5,1606668.6,8.738967e+19,9.785292e+19,-2.4850326e+19
-2575802.0,5535054.5,1597383.4,2.2957085e+20,5.135152e+19,1.9511706e+20
-2618672.0,5450084.5,1627767.4,-2.1206413e+19,-6.3415424e+19,9.885611e+18
-2605877.5,5568315.0,1597691.2,1.587778e+20,8.405689e+19,-1.0513367e+20
-2773000.5,5442657.0,1654106.6,2.3964076e+19,1.3227569e+20,-4.6901186e+19
-2707119.2,5424415.5,1540224.0,1.462549e+20,-5.9974753e+19,-2.843481e+19
-2631252.0,5458229.0,1702400.2,-1.7356046e+20,8.4593496e+19,4.0818212e+19
-2660919.5,5538066.0,1436802.5,-6.951207e+19,-1.7517104e+19,1.0872905e+20
-2606988.5,5515278.5,1730489.6,1.3295206e+20,9.676615e+18,1.3431386e+20
-2674615.0,5457360.0,1639403.9,-1.942049e+19,-7.1234025e+19,-4.16424e+19
-2556511.0,5487790.5,1577906.5,8.241144e+19,1.2899978e+19,1.843146e+19
-2801351.8,5540040.0,1488591.5,-8.68602e+19,4.275955e+19,2.1500065e+20
-2726106.2,5466411.0,1680483.1,-3.814559e+19,8.576525e+19,-2.659187e+19
-2668953.0,5475881.0,1630473.5,-1.3160166e+20,-2.7269553e+19,-1.4474103e+20
-2775164.5,5383408.0,1532048.2,4.950246e+19,1.09034205e+20,-1.2008793e+20
-2838480.2,5463501.5,1513750.4,-1.13272794e+18,2.8508758e+20,1.1527852e+20
-2660907.5,5529310.5,1514027.4,1.7768041e+20,-9.753474e+18,-1.8531846e+20
-2746387.8,5503432.5,1608283.5,-3.5143312e+20,-3.6231265e+20,-2.7584453e+20
-2726460.5,5511355.0,1653304.6,-1.29796565e+20,2.2167747e+20,-2.9448039e+20
-2664046.0,5446438.0,1674473.9,-1.11372075e+20,-6.2356066e+19,2.089086e+19
-2812705.8,5392766.5,1470867.4,5.9005964e+19,1.9617316e+20,-9.779295e+19
-2871345.2,5404844.0,1566520.5,2.2285225e+19,3.0605648e+18,1.45553015e+20
-2776953.8,5472342.5,1554961.8,-2.4216541e+20,-2.171888e+19,1.0186032e+20
-2658489.2,5587613.0,1501586.4,4.9869375e+19,6.249196e+19,-8.794442e+19
-2609856.8,5512714.0,1661775.5,4.9106366e+19,-4.179178e+19,2.6106683e+20
-2717506.2,5377356.5,1639337.0,2.1168763e+19,1.8847088e+20,-9.78175e+19
-2702003.0,5546197.5,1547429.6,3.0198511e+19,-1.9140474e+20,1.2773343e+20
-2679289.5,5545485.5,1525993.6,-6.8779167e+19,2.4783595e+19,-6.45044e+19
-2723346.0,5420646.5,1551976.5,-1.9255619e+20,5.4331514e+19,-2.3592537e+18
-2662379.2,5593795.0,1529373.8,8.553739e+19,-3.8276124e+19,-1.784419e+20
-2792448.2,5456038.5,1455187.0,6.644243e+19,2.4964095e+19,7.684884e+17
-2585631.5,5491630.0,1526796.2,-1.19129965e+20,-1.6438652e+20,-1.5026316e+20
-2572045.8,5484657.5,1480042.4,-9.114611e+19,8.008227e+19,1.0911851e+20
-2662637.2,5507015.5,1480055.9,6.110646e+19,-8.517645e+19,7.2999357e+19
-2582319.5,5462078.0,1594487.1,-1.4867202e+20,-4.841232e+19,-1.0073138e+20
-2807436.5,5364029.0,1711060.8,-1.5139163e+20,-1.0769264e+20,-1.3107829e+20
-2814781.2,5404955.5,1464133.5,-4.819378e+19,1.1613704e+20,7.863842e+19
-2679945.5,5472357.5,1714020.8,6.332336e+19,4.2719233e+19,2.196905e+20
-2670419.0,5567974.5,1603888.1,3.2806422e+20,-7.588823e+18,-1.8159671e+20
-2704822.5,5463219.0,1463524.9,6.608924e+17,7.1752057e+19,-6.3324646e+18
-2673959.0,5429062.0,1624564.2,-3.2810555e+19,-4.5877787e+19,2.750857e+19
-2778529.0,5435376.0,1619890.0,-2.734741e+20,-9.675537e+19,9.273431e+17
-2720780.2,5512502.0,1522410.4,-1.2351853e+20,1.8236407e+20,-1.0333378e+20
-2882901.8,5456857.5,1597398.1,1.2471609e+20,1.467549e+19,-1.1335294e+20
-2864453.0,5445538.0,1426308.5,4.0996584e+19,9.640187e+19,-3.2302461e+18
-2868365.8,5436242.0,1420397.4,-1.5502936e+20,1.1536632e+20,-2.4533689e+19
-2686415.0,5495462.0,1679772.1,5.064882e+19,-1.4100882e+20,5.6690872e+19
-2651217.8,5470051.0,1433102.8,-1.0457717e+20,-1.5282631e+20,-2.6118153e+19
-2814561.8,5377838.0,1613521.1,-1.0190941e+20,2.0153218e+20,4.2347646e+19
-2642828.5,5488345.0,1648011.0,-1.0552588e+20,-1.092601e+20,-1.0069144e+20
-2593525.2,5468825.5,1658447.2,-2.1757921e+19,2.7128418e+18,8.7786935e+19
-2710158.8,5434859.0,1635451.2,2.3452799e+19,-4.848904e+19,-1.222463e+20
-2792424.5,5305200.5,1689808.0,1.8616651e+20,3.600934e+19,-6.3973624e+19
-2689899.2,5457255.5,1489685.6,-5.057735e+19,-2.1135714e+19,1.0252311e+20
-2612622.5,5439020.0,1716751.0,1.6774099e+19,-1.0090619e+20,1.2500796e+20
-2578704.2,5462980.5,1566580.9,-6.819419e+19,2.5136e+19,-3.1530807e+19
-2876208.8,5431376.5,1643489.2,-4.709951e+19,-1.4838362e+20,-3.5845365e+18
-2723997.0,5405784.5,1708294.6,9.181349e+19,-8.899285e+19,-7.104526e+19
-2662472.0,5439986.0,1469053.4,-1.365509e+19,-1.7322762e+19,-1.844732e+20
-2753139.2,5397256.0,1711393.1,5.7666737e+19,1.589004e+19,-1.8870158e+20
-2831862.5,5501054.0,1493711.0,-4.402652e+19,2.8925271e+20,6.196981e+19
-2659213.8,5448345.0,1707018.8,-3.3545897e+19,-1.5830454e+20,1.3894271e+20
-2770205.0,5420988.0,1728671.5,-3.749737e+16,6.171673e+19,1.4923877e+20
-2650569.2,5523995.0,1459220.9,2.839688e+19,7.3039972e+19,9.982152e+19
-2887270.8,5468436.0,1433703.0,-7.630235e+19,4.713194e+18,4.7969106e+19
-2826428.8,5506870.5,1506867.4,3.4999357e+19,1.26091325e+20,3.7892777e+20
-2614017.0,5466006.0,1567586.4,-1.3582736e+20,-5.0910867e+19,-4.966906e+19
-2721505.5,5489919.5,1670894.5,-2.9311568e+19,-1.4097262e+20,-5.0714846e+19
-2765063.5,5442479.0,1604729.2,-2.5314413e+20,1.18753695e+20,-1.3005609e+20
-2841746.2,5415346.5,1501067.9,-1.3528669e+20,1.327296e+19,2.3941338e+20
-2757262.0,5511572.0,1557995.8,-7.669321e+19,-1.3231471e+20,3.6517666e+20
-2727204.0,5371316.0,1655457.5,-4.6690585e+19,1.1905836e+20,-4.4790537e+19
-2772624.5,5438671.5,1606618.5,-2.0264517e+20,2.2522957e+19,2.7150808e+19
-2818318.2,5347855.5,1476164.2,3.9291264e+19,-1.1397181e+20,-1.8445456e+20
-2623394.0,5489492.5,1559481.9,-1.8382796e+20,1.1612272e+20,2.2546425e+19
-2652145.5,5396857.5,1680917.1,4.129932e+19,-3.6893968e+19,1.7159946e+20
-2686387.2,5546173.5,1471043.0,3.8595866e+19,-5.9526077e+19,-3.2616208e+19
-2798686.8,5463382.5,1669783.4,-2.0149388e+19,1.03209995e+20,-8.142084e+19
-2853883.5,5467008.0,1485803.1,-1.4236115e+20,1.3780147e+20,4.6316083e+19
-2766714.2,5554390.0,1469649.4,-2.5839081e+20,-8.753676e+19,1.0702209e+20
-2841776.2,5492294.5,1435635.9,2.3708422e+19,-1.9722613e+19,1.2349466e+20
-2671781.0,5467532.0,1394980.0,9.086991e+19,1.3181508e+20,1.3785267e+20
-2698803.0,5376673.0,1706974.9,1.3260854e+19,8.6199864e+19,1.05022685e+20
-2653384.2,5389242.0,1668305.6,4.4870127e+18,6.7340614e+19,-1.4630966e+20
-2883674.0,5487513.0,1445840.1,1.59075e+20,3.5203669e+19,-6.25577e+18
-2801654.8,5472849.0,1639867.5,-4.457843e+20,3.745877e+20,6.506803e+19
-2763350.8,5320311.0,1701751.6,-1.9738912e+19,-9.524142e+19,-6.999239e+19
-2623161.5,5525196.0,1472626.4,-1.1083853e+20,1.7809474e+19,8.574785e+19
-2650313.2,5487458.0,1429233.6,-2.9773515e+19,-8.764796e+19,-9.785275e+19
-2817751.0,5463478.5,1539164.1,-1.0318411e+20,1.6177412e+20,-8.632686e+19
-2657861.5,5516252.5,1646668.4,-1.6667856e+20,-1.0559842e+19,5.946792e+18
-2590418.8,5510230.5,1592158.4,-1.5240997e+20,-6.9781548e+19,-5.4943256e+19
-2715227.0,5490089.0,1561410.8,-1.33227235e+20,-4.0223236e+19,-4.6922697e+19
-2799712.5,5315307.5,1678792.8,-1.4306345e+20,2.7237023e+19,6.167252e+19
-2685615.0,5572328.5,1423264.8,-1.9584673e+19,-5.4953745e+18,-5.8650026e+19
-2758970.0,5492264.5,1582315.6,-4.274933e+20,1.4219597e+20,-2.4059156e+20
-2725248.0,5556410.0,1475515.4,-8.4146865e+19,-9.622382e+19,9.384647e+19
-2552605.8,5469577.5,1554720.6,1.7626707e+20,1.23108455e+20,2.6416794e+19
-2700824.5,5420566.5,1584086.9,8.5006305e+19,3.6927986e+19,-1.4912625e+20
-2819573.8,5447412.5,1628421.9,-1.3642889e+20,7.59252e+19,-1.9854846e+20
-2645385.2,5498578.5,1469275.9,6.5288e+19,-2.3598232e+20,5.0274835e+19
-2620680.2,5572382.0,1535861.9,5.75154e+19,-9.839991e+19,-6.353815e+19
-2654324.2,5514416.0,1517849.1,1.7102587e+18,4.8043807e+19,-1.0948391e+20
-2730253.2,5370882.0,1592556.4,2.9747248e+19,-1.0221672e+20,-1.0092102e+20
-2666888.0,5475549.5,1599994.5,-5.0813085e+19,-1.5021317e+20,-7.0605047e+19
-2788529.2,5469613.5,1643298.2,-8.941827e+19,2.0873743e+20,7.546348e+19
-2589353.0,5533270.0,1459066.0,-5.0369688e+19,-6.3487644e+19,-3.5086766e+19
-2805595.2,5463962.0,1632841.4,-8.607984e+19,2.2175332e+20,-1.213293e+20
-2729893.8,5527725.0,1665327.4,1.3042603e+20,-3.7910492e+20,3.448809e+18
-2618991.8,5573357.5,1556555.6,1.3555888e+20,-1.6121402e+20,-9.785912e+19
-2692653.5,5471663.5,1532981.8,3.983853e+19,1.6173836e+19,-3.7161197e+19
